DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,35: 35,3: Queensland,A: Annual,2017,23,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,35: 35,3: Queensland,A: Annual,2018,22,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,35: 35,3: Queensland,A: Annual,2019,17,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,35: 35,3: Queensland,A: Annual,2020,18,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,35: 35,3: Queensland,A: Annual,2021,13,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,8: 8,7: Northern Territory,A: Annual,2017,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,8: 8,7: Northern Territory,A: Annual,2018,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,8: 8,7: Northern Territory,A: Annual,2019,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,8: 8,7: Northern Territory,A: Annual,2020,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,8: 8,7: Northern Territory,A: Annual,2021,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,61: 61,5: Western Australia,A: Annual,2017,55,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,61: 61,5: Western Australia,A: Annual,2018,78,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,61: 61,5: Western Australia,A: Annual,2019,53,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,61: 61,5: Western Australia,A: Annual,2020,47,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,61: 61,5: Western Australia,A: Annual,2021,58,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,41: 41,2: Victoria,A: Annual,2017,26,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,41: 41,2: Victoria,A: Annual,2018,27,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,41: 41,2: Victoria,A: Annual,2019,28,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,41: 41,2: Victoria,A: Annual,2020,29,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,41: 41,2: Victoria,A: Annual,2021,25,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,73: 73,3: Queensland,A: Annual,2017,388,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,73: 73,3: Queensland,A: Annual,2018,406,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,73: 73,3: Queensland,A: Annual,2019,435,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,73: 73,3: Queensland,A: Annual,2020,442,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,73: 73,3: Queensland,A: Annual,2021,423,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,80: 80,6: Tasmania,A: Annual,2017,65,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,80: 80,6: Tasmania,A: Annual,2018,61,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,80: 80,6: Tasmania,A: Annual,2019,71,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,80: 80,6: Tasmania,A: Annual,2020,70,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,80: 80,6: Tasmania,A: Annual,2021,85,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,26: 26,5: Western Australia,A: Annual,2017,7,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,26: 26,5: Western Australia,A: Annual,2018,6,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,26: 26,5: Western Australia,A: Annual,2019,11,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,26: 26,5: Western Australia,A: Annual,2020,7,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,26: 26,5: Western Australia,A: Annual,2021,4,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,90: 90,5: Western Australia,A: Annual,2017,297,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,90: 90,5: Western Australia,A: Annual,2018,283,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,90: 90,5: Western Australia,A: Annual,2019,280,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,90: 90,5: Western Australia,A: Annual,2020,265,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,90: 90,5: Western Australia,A: Annual,2021,257,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,27: 27,1: New South Wales,A: Annual,2017,35,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,27: 27,1: New South Wales,A: Annual,2018,28,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,27: 27,1: New South Wales,A: Annual,2019,33,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,27: 27,1: New South Wales,A: Annual,2020,36,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,27: 27,1: New South Wales,A: Annual,2021,31,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,82: 82,7: Northern Territory,A: Annual,2017,8,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,82: 82,7: Northern Territory,A: Annual,2018,12,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,82: 82,7: Northern Territory,A: Annual,2019,7,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,82: 82,7: Northern Territory,A: Annual,2020,13,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,82: 82,7: Northern Territory,A: Annual,2021,13,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,56: 56,5: Western Australia,A: Annual,2017,76,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,56: 56,5: Western Australia,A: Annual,2018,83,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,56: 56,5: Western Australia,A: Annual,2019,71,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,56: 56,5: Western Australia,A: Annual,2020,62,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,56: 56,5: Western Australia,A: Annual,2021,65,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,69: 69,3: Queensland,A: Annual,2017,219,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,69: 69,3: Queensland,A: Annual,2018,169,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,69: 69,3: Queensland,A: Annual,2019,200,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,69: 69,3: Queensland,A: Annual,2020,193,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,69: 69,3: Queensland,A: Annual,2021,206,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,10: 10,7: Northern Territory,A: Annual,2017,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,10: 10,7: Northern Territory,A: Annual,2018,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,10: 10,7: Northern Territory,A: Annual,2019,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,10: 10,7: Northern Territory,A: Annual,2020,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,10: 10,7: Northern Territory,A: Annual,2021,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,21: 21,2: Victoria,A: Annual,2017,10,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,21: 21,2: Victoria,A: Annual,2018,9,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,21: 21,2: Victoria,A: Annual,2019,9,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,21: 21,2: Victoria,A: Annual,2020,6,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,21: 21,2: Victoria,A: Annual,2021,5,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,88: 88,8: Australian Capital Territory,A: Annual,2017,38,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,88: 88,8: Australian Capital Territory,A: Annual,2018,30,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,88: 88,8: Australian Capital Territory,A: Annual,2019,26,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,88: 88,8: Australian Capital Territory,A: Annual,2020,31,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,88: 88,8: Australian Capital Territory,A: Annual,2021,37,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,34: 34,AUS: Australia,A: Annual,2017,169,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,34: 34,AUS: Australia,A: Annual,2018,147,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,34: 34,AUS: Australia,A: Annual,2019,178,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,34: 34,AUS: Australia,A: Annual,2020,158,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,34: 34,AUS: Australia,A: Annual,2021,150,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,80: 80,1: New South Wales,A: Annual,2017,691,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,80: 80,1: New South Wales,A: Annual,2018,620,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,80: 80,1: New South Wales,A: Annual,2019,595,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,80: 80,1: New South Wales,A: Annual,2020,620,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,80: 80,1: New South Wales,A: Annual,2021,579,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,25: 25,4: South Australia,A: Annual,2017,9,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,25: 25,4: South Australia,A: Annual,2018,5,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,25: 25,4: South Australia,A: Annual,2019,7,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,25: 25,4: South Australia,A: Annual,2020,7,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,25: 25,4: South Australia,A: Annual,2021,8,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,87: 87,7: Northern Territory,A: Annual,2017,8,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,87: 87,7: Northern Territory,A: Annual,2018,4,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,87: 87,7: Northern Territory,A: Annual,2019,7,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,87: 87,7: Northern Territory,A: Annual,2020,7,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,87: 87,7: Northern Territory,A: Annual,2021,8,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,85: 85,AUS: Australia,A: Annual,2017,2735,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,85: 85,AUS: Australia,A: Annual,2018,2572,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,85: 85,AUS: Australia,A: Annual,2019,2617,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,85: 85,AUS: Australia,A: Annual,2020,2470,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,85: 85,AUS: Australia,A: Annual,2021,2459,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,14: 14,6: Tasmania,A: Annual,2017,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,14: 14,6: Tasmania,A: Annual,2018,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,14: 14,6: Tasmania,A: Annual,2019,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,14: 14,6: Tasmania,A: Annual,2020,2,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,14: 14,6: Tasmania,A: Annual,2021,1,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,26: 26,AUS: Australia,A: Annual,2017,119,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,26: 26,AUS: Australia,A: Annual,2018,112,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,26: 26,AUS: Australia,A: Annual,2019,144,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,26: 26,AUS: Australia,A: Annual,2020,130,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,26: 26,AUS: Australia,A: Annual,2021,107,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,13: 13,7: Northern Territory,A: Annual,2017,2,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,13: 13,7: Northern Territory,A: Annual,2018,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,13: 13,7: Northern Territory,A: Annual,2019,4,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,13: 13,7: Northern Territory,A: Annual,2020,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,13: 13,7: Northern Territory,A: Annual,2021,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,88: 88,AUS: Australia,A: Annual,2017,3288,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,88: 88,AUS: Australia,A: Annual,2018,3057,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,88: 88,AUS: Australia,A: Annual,2019,3090,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,88: 88,AUS: Australia,A: Annual,2020,2878,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,88: 88,AUS: Australia,A: Annual,2021,2863,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,28: 28,AUS: Australia,A: Annual,2017,137,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,28: 28,AUS: Australia,A: Annual,2018,124,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,28: 28,AUS: Australia,A: Annual,2019,125,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,28: 28,AUS: Australia,A: Annual,2020,162,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,28: 28,AUS: Australia,A: Annual,2021,119,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,11: 11,3: Queensland,A: Annual,2017,2,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,11: 11,3: Queensland,A: Annual,2018,4,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,11: 11,3: Queensland,A: Annual,2019,0,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,11: 11,3: Queensland,A: Annual,2020,2,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,11: 11,3: Queensland,A: Annual,2021,1,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,73: 73,2: Victoria,A: Annual,2017,303,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,73: 73,2: Victoria,A: Annual,2018,273,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,73: 73,2: Victoria,A: Annual,2019,309,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,73: 73,2: Victoria,A: Annual,2020,362,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,73: 73,2: Victoria,A: Annual,2021,329,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,1: New South Wales,A: Annual,2017,4,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,1: New South Wales,A: Annual,2018,8,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,1: New South Wales,A: Annual,2019,2,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,1: New South Wales,A: Annual,2020,9,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,1: New South Wales,A: Annual,2021,4,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,40: 40,AUS: Australia,A: Annual,2017,214,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,40: 40,AUS: Australia,A: Annual,2018,182,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,40: 40,AUS: Australia,A: Annual,2019,243,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,40: 40,AUS: Australia,A: Annual,2020,245,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,40: 40,AUS: Australia,A: Annual,2021,165,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,2: Victoria,A: Annual,2017,2,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,2: Victoria,A: Annual,2018,5,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,2: Victoria,A: Annual,2019,8,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,2: Victoria,A: Annual,2020,6,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,2: 2,2: Victoria,A: Annual,2021,1,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,68: 68,1: New South Wales,A: Annual,2017,297,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,68: 68,1: New South Wales,A: Annual,2018,297,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,68: 68,1: New South Wales,A: Annual,2019,277,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,68: 68,1: New South Wales,A: Annual,2020,281,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,68: 68,1: New South Wales,A: Annual,2021,295,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,55: 55,6: Tasmania,A: Annual,2017,16,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,55: 55,6: Tasmania,A: Annual,2018,9,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,55: 55,6: Tasmania,A: Annual,2019,13,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,55: 55,6: Tasmania,A: Annual,2020,10,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,55: 55,6: Tasmania,A: Annual,2021,9,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,39: 39,1: New South Wales,A: Annual,2017,41,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,39: 39,1: New South Wales,A: Annual,2018,16,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,39: 39,1: New South Wales,A: Annual,2019,32,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,39: 39,1: New South Wales,A: Annual,2020,38,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,2: Females,39: 39,1: New South Wales,A: Annual,2021,23,NUM: Number,,
ABS:DEATHS_AGESPECIFIC_OCCURENCEYEAR(1.0.0),4: Deaths,1: Males,22: 22,8: Australian Capital Territory,A: Annual,2017,2,NUM: Number,,
